,Benchmark,Score,jdk,machine,benchmark,iteration,config
632,jvbench.axpy.AxpyBenchmark.autoVec,0.07,19,dockerimg,axpy,4,autoVec
633,jvbench.axpy.AxpyBenchmark.autoVec,0.083,19,dockerimg,axpy,5,autoVec
634,jvbench.axpy.AxpyBenchmark.autoVec,0.071,19,dockerimg,axpy,6,autoVec
635,jvbench.axpy.AxpyBenchmark.autoVec,0.074,19,dockerimg,axpy,7,autoVec
636,jvbench.axpy.AxpyBenchmark.autoVec,0.073,19,dockerimg,axpy,8,autoVec
637,jvbench.axpy.AxpyBenchmark.autoVec,0.074,19,dockerimg,axpy,9,autoVec
638,jvbench.axpy.AxpyBenchmark.autoVec,0.075,19,dockerimg,axpy,10,autoVec
639,jvbench.axpy.AxpyBenchmark.explicitVec,0.072,19,dockerimg,axpy,1,explicitVec
640,jvbench.axpy.AxpyBenchmark.explicitVec,0.077,19,dockerimg,axpy,2,explicitVec
641,jvbench.axpy.AxpyBenchmark.explicitVec,0.075,19,dockerimg,axpy,3,explicitVec
642,jvbench.axpy.AxpyBenchmark.explicitVec,0.074,19,dockerimg,axpy,4,explicitVec
643,jvbench.axpy.AxpyBenchmark.explicitVec,0.078,19,dockerimg,axpy,5,explicitVec
644,jvbench.axpy.AxpyBenchmark.explicitVec,0.076,19,dockerimg,axpy,6,explicitVec
645,jvbench.axpy.AxpyBenchmark.explicitVec,0.069,19,dockerimg,axpy,7,explicitVec
646,jvbench.axpy.AxpyBenchmark.explicitVec,0.074,19,dockerimg,axpy,8,explicitVec
647,jvbench.axpy.AxpyBenchmark.explicitVec,0.075,19,dockerimg,axpy,9,explicitVec
648,jvbench.axpy.AxpyBenchmark.explicitVec,0.079,19,dockerimg,axpy,10,explicitVec
649,jvbench.axpy.AxpyBenchmark.fullVec,0.069,19,dockerimg,axpy,1,fullVec
650,jvbench.axpy.AxpyBenchmark.fullVec,0.078,19,dockerimg,axpy,2,fullVec
651,jvbench.axpy.AxpyBenchmark.fullVec,0.077,19,dockerimg,axpy,3,fullVec
652,jvbench.axpy.AxpyBenchmark.fullVec,0.074,19,dockerimg,axpy,4,fullVec
653,jvbench.axpy.AxpyBenchmark.fullVec,0.074,19,dockerimg,axpy,5,fullVec
654,jvbench.axpy.AxpyBenchmark.fullVec,0.079,19,dockerimg,axpy,6,fullVec
655,jvbench.axpy.AxpyBenchmark.fullVec,0.078,19,dockerimg,axpy,7,fullVec
656,jvbench.axpy.AxpyBenchmark.fullVec,0.075,19,dockerimg,axpy,8,fullVec
657,jvbench.axpy.AxpyBenchmark.fullVec,0.074,19,dockerimg,axpy,9,fullVec
658,jvbench.axpy.AxpyBenchmark.fullVec,0.074,19,dockerimg,axpy,10,fullVec
659,jvbench.axpy.AxpyBenchmark.serial,0.076,19,dockerimg,axpy,1,serial
660,jvbench.axpy.AxpyBenchmark.serial,0.084,19,dockerimg,axpy,2,serial
661,jvbench.axpy.AxpyBenchmark.serial,0.079,19,dockerimg,axpy,3,serial
662,jvbench.axpy.AxpyBenchmark.serial,0.083,19,dockerimg,axpy,4,serial
663,jvbench.axpy.AxpyBenchmark.serial,0.08,19,dockerimg,axpy,5,serial
664,jvbench.axpy.AxpyBenchmark.serial,0.075,19,dockerimg,axpy,6,serial
665,jvbench.axpy.AxpyBenchmark.serial,0.09,19,dockerimg,axpy,7,serial
666,jvbench.axpy.AxpyBenchmark.serial,0.087,19,dockerimg,axpy,8,serial
667,jvbench.axpy.AxpyBenchmark.serial,0.086,19,dockerimg,axpy,9,serial
668,jvbench.axpy.AxpyBenchmark.serial,0.083,19,dockerimg,axpy,10,serial
669,jvbench.lavaMD.LavaMDBenchmark.autoVec,4.1,19,dockerimg,lavaMD,1,autoVec
670,jvbench.lavaMD.LavaMDBenchmark.autoVec,4.087,19,dockerimg,lavaMD,2,autoVec
671,jvbench.lavaMD.LavaMDBenchmark.autoVec,4.118,19,dockerimg,lavaMD,3,autoVec
672,jvbench.lavaMD.LavaMDBenchmark.autoVec,4.084,19,dockerimg,lavaMD,4,autoVec
673,jvbench.lavaMD.LavaMDBenchmark.autoVec,4.077,19,dockerimg,lavaMD,5,autoVec
674,jvbench.lavaMD.LavaMDBenchmark.autoVec,4.074,19,dockerimg,lavaMD,6,autoVec
675,jvbench.lavaMD.LavaMDBenchmark.autoVec,4.277,19,dockerimg,lavaMD,7,autoVec
676,jvbench.lavaMD.LavaMDBenchmark.autoVec,4.076,19,dockerimg,lavaMD,8,autoVec
677,jvbench.lavaMD.LavaMDBenchmark.autoVec,4.065,19,dockerimg,lavaMD,9,autoVec
678,jvbench.lavaMD.LavaMDBenchmark.autoVec,4.087,19,dockerimg,lavaMD,10,autoVec
679,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.514,19,dockerimg,lavaMD,1,explicitVec
680,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.515,19,dockerimg,lavaMD,2,explicitVec
681,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.525,19,dockerimg,lavaMD,3,explicitVec
682,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.529,19,dockerimg,lavaMD,4,explicitVec
683,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.523,19,dockerimg,lavaMD,5,explicitVec
684,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.525,19,dockerimg,lavaMD,6,explicitVec
685,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.515,19,dockerimg,lavaMD,7,explicitVec
686,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.519,19,dockerimg,lavaMD,8,explicitVec
687,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.521,19,dockerimg,lavaMD,9,explicitVec
688,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.524,19,dockerimg,lavaMD,10,explicitVec
689,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.488,19,dockerimg,lavaMD,1,fullVec
690,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.52,19,dockerimg,lavaMD,2,fullVec
691,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.517,19,dockerimg,lavaMD,3,fullVec
692,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.518,19,dockerimg,lavaMD,4,fullVec
693,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.515,19,dockerimg,lavaMD,5,fullVec
694,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.486,19,dockerimg,lavaMD,6,fullVec
695,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.486,19,dockerimg,lavaMD,7,fullVec
696,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.482,19,dockerimg,lavaMD,8,fullVec
697,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.535,19,dockerimg,lavaMD,9,fullVec
698,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.518,19,dockerimg,lavaMD,10,fullVec
699,jvbench.lavaMD.LavaMDBenchmark.serial,3.938,19,dockerimg,lavaMD,1,serial
700,jvbench.lavaMD.LavaMDBenchmark.serial,4.13,19,dockerimg,lavaMD,2,serial
701,jvbench.lavaMD.LavaMDBenchmark.serial,4.124,19,dockerimg,lavaMD,3,serial
702,jvbench.lavaMD.LavaMDBenchmark.serial,4.115,19,dockerimg,lavaMD,4,serial
703,jvbench.lavaMD.LavaMDBenchmark.serial,4.12,19,dockerimg,lavaMD,5,serial
704,jvbench.lavaMD.LavaMDBenchmark.serial,4.122,19,dockerimg,lavaMD,6,serial
705,jvbench.lavaMD.LavaMDBenchmark.serial,4.085,19,dockerimg,lavaMD,7,serial
706,jvbench.lavaMD.LavaMDBenchmark.serial,4.084,19,dockerimg,lavaMD,8,serial
707,jvbench.lavaMD.LavaMDBenchmark.serial,4.109,19,dockerimg,lavaMD,9,serial
708,jvbench.lavaMD.LavaMDBenchmark.serial,4.097,19,dockerimg,lavaMD,10,serial
709,jvbench.blackscholes.BlackscholesBenchmark.autoVec,1.557,19,dockerimg,blackscholes,1,autoVec
710,jvbench.blackscholes.BlackscholesBenchmark.autoVec,1.606,19,dockerimg,blackscholes,2,autoVec
711,jvbench.blackscholes.BlackscholesBenchmark.autoVec,1.652,19,dockerimg,blackscholes,3,autoVec
712,jvbench.blackscholes.BlackscholesBenchmark.autoVec,1.627,19,dockerimg,blackscholes,4,autoVec
713,jvbench.blackscholes.BlackscholesBenchmark.autoVec,1.629,19,dockerimg,blackscholes,5,autoVec
714,jvbench.blackscholes.BlackscholesBenchmark.autoVec,1.624,19,dockerimg,blackscholes,6,autoVec
715,jvbench.blackscholes.BlackscholesBenchmark.autoVec,1.625,19,dockerimg,blackscholes,7,autoVec
716,jvbench.blackscholes.BlackscholesBenchmark.autoVec,1.554,19,dockerimg,blackscholes,8,autoVec
717,jvbench.blackscholes.BlackscholesBenchmark.autoVec,1.555,19,dockerimg,blackscholes,9,autoVec
718,jvbench.blackscholes.BlackscholesBenchmark.autoVec,1.553,19,dockerimg,blackscholes,10,autoVec
719,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.234,19,dockerimg,blackscholes,1,explicitVec
720,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.206,19,dockerimg,blackscholes,2,explicitVec
721,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.205,19,dockerimg,blackscholes,3,explicitVec
722,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.205,19,dockerimg,blackscholes,4,explicitVec
723,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.203,19,dockerimg,blackscholes,5,explicitVec
724,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.2,19,dockerimg,blackscholes,6,explicitVec
725,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.201,19,dockerimg,blackscholes,7,explicitVec
726,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.2,19,dockerimg,blackscholes,8,explicitVec
727,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.204,19,dockerimg,blackscholes,9,explicitVec
728,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.205,19,dockerimg,blackscholes,10,explicitVec
729,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.215,19,dockerimg,blackscholes,1,fullVec
730,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.217,19,dockerimg,blackscholes,2,fullVec
731,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.214,19,dockerimg,blackscholes,3,fullVec
732,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.216,19,dockerimg,blackscholes,4,fullVec
733,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.214,19,dockerimg,blackscholes,5,fullVec
734,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.208,19,dockerimg,blackscholes,6,fullVec
735,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.21,19,dockerimg,blackscholes,7,fullVec
736,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.212,19,dockerimg,blackscholes,8,fullVec
737,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.214,19,dockerimg,blackscholes,9,fullVec
738,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.198,19,dockerimg,blackscholes,10,fullVec
739,jvbench.blackscholes.BlackscholesBenchmark.serial,1.589,19,dockerimg,blackscholes,1,serial
740,jvbench.blackscholes.BlackscholesBenchmark.serial,1.581,19,dockerimg,blackscholes,2,serial
741,jvbench.blackscholes.BlackscholesBenchmark.serial,1.585,19,dockerimg,blackscholes,3,serial
742,jvbench.blackscholes.BlackscholesBenchmark.serial,1.584,19,dockerimg,blackscholes,4,serial
743,jvbench.blackscholes.BlackscholesBenchmark.serial,1.581,19,dockerimg,blackscholes,5,serial
744,jvbench.blackscholes.BlackscholesBenchmark.serial,1.609,19,dockerimg,blackscholes,6,serial
745,jvbench.blackscholes.BlackscholesBenchmark.serial,1.559,19,dockerimg,blackscholes,7,serial
746,jvbench.blackscholes.BlackscholesBenchmark.serial,1.555,19,dockerimg,blackscholes,8,serial
747,jvbench.blackscholes.BlackscholesBenchmark.serial,1.56,19,dockerimg,blackscholes,9,serial
748,jvbench.blackscholes.BlackscholesBenchmark.serial,1.566,19,dockerimg,blackscholes,10,serial
749,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,5.371,19,dockerimg,particlefilter,1,xorPublic
750,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,4.856,19,dockerimg,particlefilter,2,xorPublic
751,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,4.898,19,dockerimg,particlefilter,3,xorPublic
752,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,4.892,19,dockerimg,particlefilter,4,xorPublic
753,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,4.861,19,dockerimg,particlefilter,5,xorPublic
754,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,4.884,19,dockerimg,particlefilter,6,xorPublic
755,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,4.855,19,dockerimg,particlefilter,7,xorPublic
756,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,4.865,19,dockerimg,particlefilter,8,xorPublic
757,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,4.872,19,dockerimg,particlefilter,9,xorPublic
758,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,4.906,19,dockerimg,particlefilter,10,xorPublic
759,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.064,19,dockerimg,particlefilter,1,xorExtended
760,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.039,19,dockerimg,particlefilter,2,xorExtended
761,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.064,19,dockerimg,particlefilter,3,xorExtended
762,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.043,19,dockerimg,particlefilter,4,xorExtended
763,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.071,19,dockerimg,particlefilter,5,xorExtended
764,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.023,19,dockerimg,particlefilter,6,xorExtended
765,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.029,19,dockerimg,particlefilter,7,xorExtended
766,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.009,19,dockerimg,particlefilter,8,xorExtended
767,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.087,19,dockerimg,particlefilter,9,xorExtended
768,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,5.986,19,dockerimg,particlefilter,10,xorExtended
769,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,4.847,19,dockerimg,particlefilter,1,xorPublic
770,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,5.327,19,dockerimg,particlefilter,2,xorPublic
771,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,5.291,19,dockerimg,particlefilter,3,xorPublic
772,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,5.274,19,dockerimg,particlefilter,4,xorPublic
773,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,5.248,19,dockerimg,particlefilter,5,xorPublic
774,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,5.23,19,dockerimg,particlefilter,6,xorPublic
775,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,5.206,19,dockerimg,particlefilter,7,xorPublic
776,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,5.198,19,dockerimg,particlefilter,8,xorPublic
777,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,5.193,19,dockerimg,particlefilter,9,xorPublic
778,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorPublic,5.173,19,dockerimg,particlefilter,10,xorPublic
779,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.223,19,dockerimg,particlefilter,1,xorExtended
780,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.238,19,dockerimg,particlefilter,2,xorExtended
781,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.239,19,dockerimg,particlefilter,3,xorExtended
782,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.252,19,dockerimg,particlefilter,4,xorExtended
783,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.235,19,dockerimg,particlefilter,5,xorExtended
784,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.252,19,dockerimg,particlefilter,6,xorExtended
785,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.313,19,dockerimg,particlefilter,7,xorExtended
786,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.277,19,dockerimg,particlefilter,8,xorExtended
787,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.252,19,dockerimg,particlefilter,9,xorExtended
788,jvbench.particlefilter.ParticlefilterPatternBenchmark.xorExtended,6.272,19,dockerimg,particlefilter,10,xorExtended
789,jvbench.axpy.AxpyPatternBenchmark.fma,0.065,19,dockerimg,axpy,1,fma
790,jvbench.axpy.AxpyPatternBenchmark.fma,0.066,19,dockerimg,axpy,2,fma
791,jvbench.axpy.AxpyPatternBenchmark.fma,0.065,19,dockerimg,axpy,3,fma
792,jvbench.axpy.AxpyPatternBenchmark.fma,0.066,19,dockerimg,axpy,4,fma
793,jvbench.axpy.AxpyPatternBenchmark.fma,0.065,19,dockerimg,axpy,5,fma
794,jvbench.axpy.AxpyPatternBenchmark.fma,0.068,19,dockerimg,axpy,6,fma
795,jvbench.axpy.AxpyPatternBenchmark.fma,0.068,19,dockerimg,axpy,7,fma
796,jvbench.axpy.AxpyPatternBenchmark.fma,0.085,19,dockerimg,axpy,8,fma
797,jvbench.axpy.AxpyPatternBenchmark.fma,0.087,19,dockerimg,axpy,9,fma
798,jvbench.axpy.AxpyPatternBenchmark.fma,0.09,19,dockerimg,axpy,10,fma
799,jvbench.axpy.AxpyPatternBenchmark.fmaScalar,0.081,19,dockerimg,axpy,1,fmaScalar
800,jvbench.axpy.AxpyPatternBenchmark.fmaScalar,0.079,19,dockerimg,axpy,2,fmaScalar
801,jvbench.axpy.AxpyPatternBenchmark.fmaScalar,0.085,19,dockerimg,axpy,3,fmaScalar
802,jvbench.particlefilter.ParticlefilterPatternBenchmark.indexInRange,6.3,19,dockerimg,particlefilter,1,indexInRange
803,jvbench.particlefilter.ParticlefilterPatternBenchmark.indexInRange,5.806,19,dockerimg,particlefilter,2,indexInRange
804,jvbench.particlefilter.ParticlefilterPatternBenchmark.indexInRange,5.793,19,dockerimg,particlefilter,3,indexInRange
805,jvbench.particlefilter.ParticlefilterPatternBenchmark.indexInRange,5.797,19,dockerimg,particlefilter,4,indexInRange
806,jvbench.particlefilter.ParticlefilterPatternBenchmark.indexInRange,5.826,19,dockerimg,particlefilter,5,indexInRange
807,jvbench.particlefilter.ParticlefilterPatternBenchmark.indexInRange,5.881,19,dockerimg,particlefilter,6,indexInRange
808,jvbench.particlefilter.ParticlefilterPatternBenchmark.indexInRange,5.883,19,dockerimg,particlefilter,7,indexInRange
809,jvbench.particlefilter.ParticlefilterPatternBenchmark.indexInRange,5.853,19,dockerimg,particlefilter,8,indexInRange
810,jvbench.particlefilter.ParticlefilterPatternBenchmark.indexInRange,5.848,19,dockerimg,particlefilter,9,indexInRange
811,jvbench.particlefilter.ParticlefilterPatternBenchmark.indexInRange,5.909,19,dockerimg,particlefilter,10,indexInRange
812,jvbench.streamcluster.StreamclusterPatternBenchmark.indexInRange,3.824,19,dockerimg,streamcluster,1,indexInRange
813,jvbench.streamcluster.StreamclusterPatternBenchmark.indexInRange,4.083,19,dockerimg,streamcluster,2,indexInRange
814,jvbench.streamcluster.StreamclusterPatternBenchmark.indexInRange,3.784,19,dockerimg,streamcluster,3,indexInRange
815,jvbench.streamcluster.StreamclusterPatternBenchmark.indexInRange,3.82,19,dockerimg,streamcluster,4,indexInRange
816,jvbench.streamcluster.StreamclusterPatternBenchmark.indexInRange,3.848,19,dockerimg,streamcluster,5,indexInRange
817,jvbench.streamcluster.StreamclusterPatternBenchmark.indexInRange,3.711,19,dockerimg,streamcluster,6,indexInRange
818,jvbench.streamcluster.StreamclusterPatternBenchmark.indexInRange,3.708,19,dockerimg,streamcluster,7,indexInRange
819,jvbench.streamcluster.StreamclusterPatternBenchmark.indexInRange,3.77,19,dockerimg,streamcluster,8,indexInRange
820,jvbench.streamcluster.StreamclusterPatternBenchmark.indexInRange,3.739,19,dockerimg,streamcluster,9,indexInRange
821,jvbench.streamcluster.StreamclusterPatternBenchmark.indexInRange,3.98,19,dockerimg,streamcluster,10,indexInRange
822,jvbench.streamcluster.StreamclusterPatternBenchmark.pow,19.508,19,dockerimg,streamcluster,1,pow
823,jvbench.streamcluster.StreamclusterPatternBenchmark.pow,20.717,19,dockerimg,streamcluster,2,pow
824,jvbench.streamcluster.StreamclusterPatternBenchmark.pow,20.415,19,dockerimg,streamcluster,3,pow
825,jvbench.streamcluster.StreamclusterPatternBenchmark.pow,20.174,19,dockerimg,streamcluster,4,pow
826,jvbench.streamcluster.StreamclusterPatternBenchmark.pow,20.352,19,dockerimg,streamcluster,5,pow
827,jvbench.streamcluster.StreamclusterPatternBenchmark.pow,19.737,19,dockerimg,streamcluster,6,pow
828,jvbench.streamcluster.StreamclusterPatternBenchmark.pow,20.675,19,dockerimg,streamcluster,7,pow
829,jvbench.streamcluster.StreamclusterPatternBenchmark.pow,20.76,19,dockerimg,streamcluster,8,pow
830,jvbench.streamcluster.StreamclusterPatternBenchmark.pow,20.116,19,dockerimg,streamcluster,9,pow
831,jvbench.streamcluster.StreamclusterPatternBenchmark.pow,19.883,19,dockerimg,streamcluster,10,pow
832,jvbench.canneal.CannealPatternBenchmark.indexInRange,2.74,19,dockerimg,canneal,1,indexInRange
833,jvbench.canneal.CannealPatternBenchmark.indexInRange,2.727,19,dockerimg,canneal,2,indexInRange
834,jvbench.canneal.CannealPatternBenchmark.indexInRange,2.678,19,dockerimg,canneal,3,indexInRange
835,jvbench.canneal.CannealPatternBenchmark.indexInRange,2.683,19,dockerimg,canneal,4,indexInRange
836,jvbench.canneal.CannealPatternBenchmark.indexInRange,2.677,19,dockerimg,canneal,5,indexInRange
837,jvbench.canneal.CannealPatternBenchmark.indexInRange,2.684,19,dockerimg,canneal,6,indexInRange
838,jvbench.canneal.CannealPatternBenchmark.indexInRange,2.676,19,dockerimg,canneal,7,indexInRange
839,jvbench.canneal.CannealPatternBenchmark.indexInRange,2.689,19,dockerimg,canneal,8,indexInRange
840,jvbench.canneal.CannealPatternBenchmark.indexInRange,2.669,19,dockerimg,canneal,9,indexInRange
841,jvbench.canneal.CannealPatternBenchmark.indexInRange,2.694,19,dockerimg,canneal,10,indexInRange
842,jvbench.jacobi2d.Jacobi2dPatternBenchmark.indexInRange,27.889,19,dockerimg,jacobi2d,1,indexInRange
843,jvbench.jacobi2d.Jacobi2dPatternBenchmark.indexInRange,28.207,19,dockerimg,jacobi2d,2,indexInRange
844,jvbench.jacobi2d.Jacobi2dPatternBenchmark.indexInRange,27.693,19,dockerimg,jacobi2d,3,indexInRange
845,jvbench.jacobi2d.Jacobi2dPatternBenchmark.indexInRange,27.907,19,dockerimg,jacobi2d,4,indexInRange
846,jvbench.jacobi2d.Jacobi2dPatternBenchmark.indexInRange,27.545,19,dockerimg,jacobi2d,5,indexInRange
847,jvbench.jacobi2d.Jacobi2dPatternBenchmark.indexInRange,27.912,19,dockerimg,jacobi2d,6,indexInRange
848,jvbench.jacobi2d.Jacobi2dPatternBenchmark.indexInRange,27.804,19,dockerimg,jacobi2d,7,indexInRange
849,jvbench.jacobi2d.Jacobi2dPatternBenchmark.indexInRange,28.332,19,dockerimg,jacobi2d,8,indexInRange
850,jvbench.jacobi2d.Jacobi2dPatternBenchmark.indexInRange,27.791,19,dockerimg,jacobi2d,9,indexInRange
851,jvbench.jacobi2d.Jacobi2dPatternBenchmark.indexInRange,28.289,19,dockerimg,jacobi2d,10,indexInRange
852,jvbench.axpy.AxpyPatternBenchmark.fma,0.064,19,dockerimg,axpy,1,fma
853,jvbench.axpy.AxpyPatternBenchmark.fma,0.062,19,dockerimg,axpy,2,fma
854,jvbench.axpy.AxpyPatternBenchmark.fma,0.064,19,dockerimg,axpy,3,fma
855,jvbench.axpy.AxpyPatternBenchmark.fma,0.07,19,dockerimg,axpy,4,fma
856,jvbench.axpy.AxpyPatternBenchmark.fma,0.061,19,dockerimg,axpy,5,fma
857,jvbench.axpy.AxpyPatternBenchmark.fma,0.061,19,dockerimg,axpy,6,fma
858,jvbench.axpy.AxpyPatternBenchmark.fma,0.061,19,dockerimg,axpy,7,fma
859,jvbench.axpy.AxpyPatternBenchmark.fma,0.062,19,dockerimg,axpy,8,fma
860,jvbench.axpy.AxpyPatternBenchmark.fma,0.077,19,dockerimg,axpy,9,fma
861,jvbench.axpy.AxpyPatternBenchmark.fma,0.086,19,dockerimg,axpy,10,fma
862,jvbench.axpy.AxpyPatternBenchmark.fmaScalar,0.071,19,dockerimg,axpy,1,fmaScalar
863,jvbench.axpy.AxpyPatternBenchmark.fmaScalar,0.071,19,dockerimg,axpy,2,fmaScalar
864,jvbench.axpy.AxpyPatternBenchmark.fmaScalar,0.067,19,dockerimg,axpy,3,fmaScalar
865,jvbench.axpy.AxpyPatternBenchmark.fmaScalar,0.064,19,dockerimg,axpy,4,fmaScalar
866,jvbench.axpy.AxpyPatternBenchmark.fmaScalar,0.077,19,dockerimg,axpy,5,fmaScalar
867,jvbench.axpy.AxpyPatternBenchmark.fmaScalar,0.066,19,dockerimg,axpy,6,fmaScalar
868,jvbench.axpy.AxpyPatternBenchmark.fmaScalar,0.067,19,dockerimg,axpy,7,fmaScalar
869,jvbench.axpy.AxpyPatternBenchmark.fmaScalar,0.073,19,dockerimg,axpy,8,fmaScalar
870,jvbench.axpy.AxpyPatternBenchmark.fmaScalar,0.074,19,dockerimg,axpy,9,fmaScalar
871,jvbench.axpy.AxpyPatternBenchmark.fmaScalar,0.075,19,dockerimg,axpy,10,fmaScalar
872,jvbench.axpy.AxpyPatternBenchmark.indexInRange,0.099,19,dockerimg,axpy,1,indexInRange
873,jvbench.axpy.AxpyPatternBenchmark.indexInRange,0.12,19,dockerimg,axpy,2,indexInRange
874,jvbench.axpy.AxpyPatternBenchmark.indexInRange,0.095,19,dockerimg,axpy,3,indexInRange
875,jvbench.axpy.AxpyPatternBenchmark.indexInRange,0.099,19,dockerimg,axpy,4,indexInRange
876,jvbench.axpy.AxpyPatternBenchmark.indexInRange,0.095,19,dockerimg,axpy,5,indexInRange
877,jvbench.axpy.AxpyPatternBenchmark.indexInRange,0.095,19,dockerimg,axpy,6,indexInRange
878,jvbench.axpy.AxpyPatternBenchmark.indexInRange,0.111,19,dockerimg,axpy,7,indexInRange
879,jvbench.axpy.AxpyPatternBenchmark.indexInRange,0.094,19,dockerimg,axpy,8,indexInRange
880,jvbench.axpy.AxpyPatternBenchmark.indexInRange,0.09,19,dockerimg,axpy,9,indexInRange
881,jvbench.axpy.AxpyPatternBenchmark.indexInRange,0.096,19,dockerimg,axpy,10,indexInRange
882,jvbench.swaptions.SwaptionsPatternBenchmark.indexInRange,1.436,19,dockerimg,swaptions,1,indexInRange
883,jvbench.swaptions.SwaptionsPatternBenchmark.indexInRange,1.428,19,dockerimg,swaptions,2,indexInRange
884,jvbench.swaptions.SwaptionsPatternBenchmark.indexInRange,1.423,19,dockerimg,swaptions,3,indexInRange
885,jvbench.swaptions.SwaptionsPatternBenchmark.indexInRange,1.456,19,dockerimg,swaptions,4,indexInRange
