,Benchmark,Score,jdk,machine,benchmark,iteration,config
1334,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.498,19,dockerimg,lavaMD,5,explicitVec
1335,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.499,19,dockerimg,lavaMD,6,explicitVec
1336,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.499,19,dockerimg,lavaMD,7,explicitVec
1337,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.498,19,dockerimg,lavaMD,8,explicitVec
1338,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.498,19,dockerimg,lavaMD,9,explicitVec
1339,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.5,19,dockerimg,lavaMD,10,explicitVec
1340,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.498,19,dockerimg,lavaMD,1,fullVec
1341,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.498,19,dockerimg,lavaMD,2,fullVec
1342,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.498,19,dockerimg,lavaMD,3,fullVec
1343,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.497,19,dockerimg,lavaMD,4,fullVec
1344,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.497,19,dockerimg,lavaMD,5,fullVec
1345,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.498,19,dockerimg,lavaMD,6,fullVec
1346,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.497,19,dockerimg,lavaMD,7,fullVec
1347,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.498,19,dockerimg,lavaMD,8,fullVec
1348,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.498,19,dockerimg,lavaMD,9,fullVec
1349,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.498,19,dockerimg,lavaMD,10,fullVec
1350,jvbench.lavaMD.LavaMDBenchmark.serial,5.929,19,dockerimg,lavaMD,1,serial
1351,jvbench.lavaMD.LavaMDBenchmark.serial,5.931,19,dockerimg,lavaMD,2,serial
1352,jvbench.lavaMD.LavaMDBenchmark.serial,5.93,19,dockerimg,lavaMD,3,serial
1353,jvbench.lavaMD.LavaMDBenchmark.serial,5.929,19,dockerimg,lavaMD,4,serial
1354,jvbench.lavaMD.LavaMDBenchmark.serial,5.929,19,dockerimg,lavaMD,5,serial
1355,jvbench.lavaMD.LavaMDBenchmark.serial,5.929,19,dockerimg,lavaMD,6,serial
1356,jvbench.lavaMD.LavaMDBenchmark.serial,5.929,19,dockerimg,lavaMD,7,serial
1357,jvbench.lavaMD.LavaMDBenchmark.serial,5.929,19,dockerimg,lavaMD,8,serial
1358,jvbench.lavaMD.LavaMDBenchmark.serial,5.929,19,dockerimg,lavaMD,9,serial
1359,jvbench.lavaMD.LavaMDBenchmark.serial,5.929,19,dockerimg,lavaMD,10,serial
1360,jvbench.swaptions.SwaptionsBenchmark.autoVec,2.649,19,dockerimg,swaptions,1,autoVec
1361,jvbench.swaptions.SwaptionsBenchmark.autoVec,2.647,19,dockerimg,swaptions,2,autoVec
1362,jvbench.swaptions.SwaptionsBenchmark.autoVec,2.648,19,dockerimg,swaptions,3,autoVec
1363,jvbench.swaptions.SwaptionsBenchmark.autoVec,2.648,19,dockerimg,swaptions,4,autoVec
1364,jvbench.swaptions.SwaptionsBenchmark.autoVec,2.647,19,dockerimg,swaptions,5,autoVec
1365,jvbench.swaptions.SwaptionsBenchmark.autoVec,2.648,19,dockerimg,swaptions,6,autoVec
1366,jvbench.swaptions.SwaptionsBenchmark.autoVec,2.647,19,dockerimg,swaptions,7,autoVec
1367,jvbench.swaptions.SwaptionsBenchmark.autoVec,2.649,19,dockerimg,swaptions,8,autoVec
1368,jvbench.swaptions.SwaptionsBenchmark.autoVec,2.647,19,dockerimg,swaptions,9,autoVec
1369,jvbench.swaptions.SwaptionsBenchmark.autoVec,2.648,19,dockerimg,swaptions,10,autoVec
1370,jvbench.swaptions.SwaptionsBenchmark.explicitVec,1.151,19,dockerimg,swaptions,1,explicitVec
1371,jvbench.swaptions.SwaptionsBenchmark.explicitVec,1.151,19,dockerimg,swaptions,2,explicitVec
1372,jvbench.swaptions.SwaptionsBenchmark.explicitVec,1.151,19,dockerimg,swaptions,3,explicitVec
1373,jvbench.swaptions.SwaptionsBenchmark.explicitVec,1.15,19,dockerimg,swaptions,4,explicitVec
1374,jvbench.swaptions.SwaptionsBenchmark.explicitVec,1.151,19,dockerimg,swaptions,5,explicitVec
1375,jvbench.swaptions.SwaptionsBenchmark.explicitVec,1.151,19,dockerimg,swaptions,6,explicitVec
1376,jvbench.swaptions.SwaptionsBenchmark.explicitVec,1.152,19,dockerimg,swaptions,7,explicitVec
1377,jvbench.swaptions.SwaptionsBenchmark.explicitVec,1.15,19,dockerimg,swaptions,8,explicitVec
1378,jvbench.swaptions.SwaptionsBenchmark.explicitVec,1.151,19,dockerimg,swaptions,9,explicitVec
1379,jvbench.swaptions.SwaptionsBenchmark.explicitVec,1.151,19,dockerimg,swaptions,10,explicitVec
1380,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.131,19,dockerimg,swaptions,1,fullVec
1381,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.13,19,dockerimg,swaptions,2,fullVec
1382,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.13,19,dockerimg,swaptions,3,fullVec
1383,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.129,19,dockerimg,swaptions,4,fullVec
1384,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.13,19,dockerimg,swaptions,5,fullVec
1385,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.129,19,dockerimg,swaptions,6,fullVec
1386,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.13,19,dockerimg,swaptions,7,fullVec
1387,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.129,19,dockerimg,swaptions,8,fullVec
1388,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.129,19,dockerimg,swaptions,9,fullVec
1389,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.129,19,dockerimg,swaptions,10,fullVec
1390,jvbench.swaptions.SwaptionsBenchmark.serial,2.648,19,dockerimg,swaptions,1,serial
1391,jvbench.swaptions.SwaptionsBenchmark.serial,2.646,19,dockerimg,swaptions,2,serial
1392,jvbench.swaptions.SwaptionsBenchmark.serial,2.646,19,dockerimg,swaptions,3,serial
1393,jvbench.swaptions.SwaptionsBenchmark.serial,2.647,19,dockerimg,swaptions,4,serial
1394,jvbench.swaptions.SwaptionsBenchmark.serial,2.646,19,dockerimg,swaptions,5,serial
1395,jvbench.swaptions.SwaptionsBenchmark.serial,2.646,19,dockerimg,swaptions,6,serial
1396,jvbench.swaptions.SwaptionsBenchmark.serial,2.645,19,dockerimg,swaptions,7,serial
1397,jvbench.swaptions.SwaptionsBenchmark.serial,2.645,19,dockerimg,swaptions,8,serial
1398,jvbench.swaptions.SwaptionsBenchmark.serial,2.646,19,dockerimg,swaptions,9,serial
1399,jvbench.swaptions.SwaptionsBenchmark.serial,2.645,19,dockerimg,swaptions,10,serial
1400,jvbench.particlefilter.ParticlefilterBenchmark.autoVec,6.835,19,dockerimg,particlefilter,1,autoVec
1401,jvbench.particlefilter.ParticlefilterBenchmark.autoVec,6.836,19,dockerimg,particlefilter,2,autoVec
1402,jvbench.particlefilter.ParticlefilterBenchmark.autoVec,6.835,19,dockerimg,particlefilter,3,autoVec
1403,jvbench.particlefilter.ParticlefilterBenchmark.autoVec,6.541,19,dockerimg,particlefilter,4,autoVec
1404,jvbench.particlefilter.ParticlefilterBenchmark.autoVec,6.541,19,dockerimg,particlefilter,5,autoVec
1405,jvbench.particlefilter.ParticlefilterBenchmark.autoVec,6.541,19,dockerimg,particlefilter,6,autoVec
1406,jvbench.particlefilter.ParticlefilterBenchmark.autoVec,6.541,19,dockerimg,particlefilter,7,autoVec
1407,jvbench.particlefilter.ParticlefilterBenchmark.autoVec,6.541,19,dockerimg,particlefilter,8,autoVec
1408,jvbench.particlefilter.ParticlefilterBenchmark.autoVec,6.541,19,dockerimg,particlefilter,9,autoVec
1409,jvbench.particlefilter.ParticlefilterBenchmark.autoVec,6.541,19,dockerimg,particlefilter,10,autoVec
1410,jvbench.particlefilter.ParticlefilterBenchmark.explicitVec,2.298,19,dockerimg,particlefilter,1,explicitVec
1411,jvbench.particlefilter.ParticlefilterBenchmark.explicitVec,2.299,19,dockerimg,particlefilter,2,explicitVec
1412,jvbench.particlefilter.ParticlefilterBenchmark.explicitVec,2.298,19,dockerimg,particlefilter,3,explicitVec
1413,jvbench.particlefilter.ParticlefilterBenchmark.explicitVec,2.298,19,dockerimg,particlefilter,4,explicitVec
1414,jvbench.particlefilter.ParticlefilterBenchmark.explicitVec,2.298,19,dockerimg,particlefilter,5,explicitVec
1415,jvbench.particlefilter.ParticlefilterBenchmark.explicitVec,2.295,19,dockerimg,particlefilter,6,explicitVec
1416,jvbench.particlefilter.ParticlefilterBenchmark.explicitVec,2.299,19,dockerimg,particlefilter,7,explicitVec
1417,jvbench.particlefilter.ParticlefilterBenchmark.explicitVec,2.298,19,dockerimg,particlefilter,8,explicitVec
1418,jvbench.particlefilter.ParticlefilterBenchmark.explicitVec,2.297,19,dockerimg,particlefilter,9,explicitVec
1419,jvbench.particlefilter.ParticlefilterBenchmark.explicitVec,2.299,19,dockerimg,particlefilter,10,explicitVec
1420,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,2.297,19,dockerimg,particlefilter,1,fullVec
1421,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,2.294,19,dockerimg,particlefilter,2,fullVec
1422,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,2.292,19,dockerimg,particlefilter,3,fullVec
1423,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,2.286,19,dockerimg,particlefilter,4,fullVec
1424,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,2.293,19,dockerimg,particlefilter,5,fullVec
1425,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,2.292,19,dockerimg,particlefilter,6,fullVec
1426,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,2.291,19,dockerimg,particlefilter,7,fullVec
1427,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,2.289,19,dockerimg,particlefilter,8,fullVec
1428,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,2.282,19,dockerimg,particlefilter,9,fullVec
1429,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,2.288,19,dockerimg,particlefilter,10,fullVec
1430,jvbench.particlefilter.ParticlefilterBenchmark.serial,6.601,19,dockerimg,particlefilter,1,serial
1431,jvbench.particlefilter.ParticlefilterBenchmark.serial,6.599,19,dockerimg,particlefilter,2,serial
1432,jvbench.particlefilter.ParticlefilterBenchmark.serial,6.6,19,dockerimg,particlefilter,3,serial
1433,jvbench.particlefilter.ParticlefilterBenchmark.serial,6.575,19,dockerimg,particlefilter,4,serial
1434,jvbench.particlefilter.ParticlefilterBenchmark.serial,6.545,19,dockerimg,particlefilter,5,serial
1435,jvbench.particlefilter.ParticlefilterBenchmark.serial,6.572,19,dockerimg,particlefilter,6,serial
1436,jvbench.particlefilter.ParticlefilterBenchmark.serial,6.546,19,dockerimg,particlefilter,7,serial
1437,jvbench.particlefilter.ParticlefilterBenchmark.serial,6.575,19,dockerimg,particlefilter,8,serial
1438,jvbench.particlefilter.ParticlefilterBenchmark.serial,6.543,19,dockerimg,particlefilter,9,serial
1439,jvbench.particlefilter.ParticlefilterBenchmark.serial,6.576,19,dockerimg,particlefilter,10,serial
1440,jvbench.axpy.AxpyBenchmark.autoVec,0.131,19,dockerimg,axpy,1,autoVec
1441,jvbench.axpy.AxpyBenchmark.autoVec,0.131,19,dockerimg,axpy,2,autoVec
1442,jvbench.axpy.AxpyBenchmark.autoVec,0.131,19,dockerimg,axpy,3,autoVec
1443,jvbench.axpy.AxpyBenchmark.autoVec,0.131,19,dockerimg,axpy,4,autoVec
1444,jvbench.axpy.AxpyBenchmark.autoVec,0.131,19,dockerimg,axpy,5,autoVec
1445,jvbench.axpy.AxpyBenchmark.autoVec,0.131,19,dockerimg,axpy,6,autoVec
1446,jvbench.axpy.AxpyBenchmark.autoVec,0.131,19,dockerimg,axpy,7,autoVec
1447,jvbench.axpy.AxpyBenchmark.autoVec,0.131,19,dockerimg,axpy,8,autoVec
1448,jvbench.axpy.AxpyBenchmark.autoVec,0.131,19,dockerimg,axpy,9,autoVec
1449,jvbench.axpy.AxpyBenchmark.autoVec,0.131,19,dockerimg,axpy,10,autoVec
1450,jvbench.axpy.AxpyBenchmark.explicitVec,0.121,19,dockerimg,axpy,1,explicitVec
1451,jvbench.axpy.AxpyBenchmark.explicitVec,0.121,19,dockerimg,axpy,2,explicitVec
1452,jvbench.axpy.AxpyBenchmark.explicitVec,0.121,19,dockerimg,axpy,3,explicitVec
1453,jvbench.axpy.AxpyBenchmark.explicitVec,0.121,19,dockerimg,axpy,4,explicitVec
1454,jvbench.axpy.AxpyBenchmark.explicitVec,0.121,19,dockerimg,axpy,5,explicitVec
1455,jvbench.axpy.AxpyBenchmark.explicitVec,0.121,19,dockerimg,axpy,6,explicitVec
1456,jvbench.axpy.AxpyBenchmark.explicitVec,0.121,19,dockerimg,axpy,7,explicitVec
1457,jvbench.axpy.AxpyBenchmark.explicitVec,0.121,19,dockerimg,axpy,8,explicitVec
1458,jvbench.axpy.AxpyBenchmark.explicitVec,0.121,19,dockerimg,axpy,9,explicitVec
1459,jvbench.axpy.AxpyBenchmark.explicitVec,0.121,19,dockerimg,axpy,10,explicitVec
1460,jvbench.axpy.AxpyBenchmark.fullVec,0.121,19,dockerimg,axpy,1,fullVec
1461,jvbench.axpy.AxpyBenchmark.fullVec,0.121,19,dockerimg,axpy,2,fullVec
1462,jvbench.axpy.AxpyBenchmark.fullVec,0.121,19,dockerimg,axpy,3,fullVec
1463,jvbench.axpy.AxpyBenchmark.fullVec,0.121,19,dockerimg,axpy,4,fullVec
1464,jvbench.axpy.AxpyBenchmark.fullVec,0.121,19,dockerimg,axpy,5,fullVec
1465,jvbench.axpy.AxpyBenchmark.fullVec,0.121,19,dockerimg,axpy,6,fullVec
1466,jvbench.axpy.AxpyBenchmark.fullVec,0.12,19,dockerimg,axpy,7,fullVec
1467,jvbench.axpy.AxpyBenchmark.fullVec,0.121,19,dockerimg,axpy,8,fullVec
1468,jvbench.axpy.AxpyBenchmark.fullVec,0.121,19,dockerimg,axpy,9,fullVec
1469,jvbench.axpy.AxpyBenchmark.fullVec,0.121,19,dockerimg,axpy,10,fullVec
1470,jvbench.axpy.AxpyBenchmark.serial,0.161,19,dockerimg,axpy,1,serial
1471,jvbench.axpy.AxpyBenchmark.serial,0.162,19,dockerimg,axpy,2,serial
1472,jvbench.axpy.AxpyBenchmark.serial,0.162,19,dockerimg,axpy,3,serial
1473,jvbench.axpy.AxpyBenchmark.serial,0.161,19,dockerimg,axpy,4,serial
1474,jvbench.axpy.AxpyBenchmark.serial,0.161,19,dockerimg,axpy,5,serial
1475,jvbench.axpy.AxpyBenchmark.serial,0.161,19,dockerimg,axpy,6,serial
1476,jvbench.axpy.AxpyBenchmark.serial,0.161,19,dockerimg,axpy,7,serial
1477,jvbench.axpy.AxpyBenchmark.serial,0.162,19,dockerimg,axpy,8,serial
1478,jvbench.axpy.AxpyBenchmark.serial,0.161,19,dockerimg,axpy,9,serial
1479,jvbench.axpy.AxpyBenchmark.serial,0.161,19,dockerimg,axpy,10,serial
1480,jvbench.blackscholes.BlackscholesBenchmark.autoVec,2.109,19,dockerimg,blackscholes,1,autoVec
1481,jvbench.blackscholes.BlackscholesBenchmark.autoVec,2.109,19,dockerimg,blackscholes,2,autoVec
1482,jvbench.blackscholes.BlackscholesBenchmark.autoVec,2.109,19,dockerimg,blackscholes,3,autoVec
1483,jvbench.blackscholes.BlackscholesBenchmark.autoVec,2.109,19,dockerimg,blackscholes,4,autoVec
1484,jvbench.blackscholes.BlackscholesBenchmark.autoVec,2.109,19,dockerimg,blackscholes,5,autoVec
1485,jvbench.blackscholes.BlackscholesBenchmark.autoVec,2.109,19,dockerimg,blackscholes,6,autoVec
1486,jvbench.blackscholes.BlackscholesBenchmark.autoVec,2.109,19,dockerimg,blackscholes,7,autoVec
1487,jvbench.blackscholes.BlackscholesBenchmark.autoVec,2.109,19,dockerimg,blackscholes,8,autoVec
1488,jvbench.blackscholes.BlackscholesBenchmark.autoVec,2.109,19,dockerimg,blackscholes,9,autoVec
1489,jvbench.blackscholes.BlackscholesBenchmark.autoVec,2.109,19,dockerimg,blackscholes,10,autoVec
1490,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.173,19,dockerimg,blackscholes,1,explicitVec
1491,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.173,19,dockerimg,blackscholes,2,explicitVec
1492,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.177,19,dockerimg,blackscholes,3,explicitVec
1493,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.173,19,dockerimg,blackscholes,4,explicitVec
1494,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.173,19,dockerimg,blackscholes,5,explicitVec
1495,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.173,19,dockerimg,blackscholes,6,explicitVec
1496,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.173,19,dockerimg,blackscholes,7,explicitVec
1497,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.173,19,dockerimg,blackscholes,8,explicitVec
1498,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.177,19,dockerimg,blackscholes,9,explicitVec
1499,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.173,19,dockerimg,blackscholes,10,explicitVec
1500,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.17,19,dockerimg,blackscholes,1,fullVec
1501,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.17,19,dockerimg,blackscholes,2,fullVec
1502,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.172,19,dockerimg,blackscholes,3,fullVec
1503,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.17,19,dockerimg,blackscholes,4,fullVec
1504,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.17,19,dockerimg,blackscholes,5,fullVec
1505,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.17,19,dockerimg,blackscholes,6,fullVec
1506,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.17,19,dockerimg,blackscholes,7,fullVec
1507,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.17,19,dockerimg,blackscholes,8,fullVec
1508,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.173,19,dockerimg,blackscholes,9,fullVec
1509,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.17,19,dockerimg,blackscholes,10,fullVec
1510,jvbench.blackscholes.BlackscholesBenchmark.serial,2.12,19,dockerimg,blackscholes,1,serial
1511,jvbench.blackscholes.BlackscholesBenchmark.serial,2.12,19,dockerimg,blackscholes,2,serial
1512,jvbench.blackscholes.BlackscholesBenchmark.serial,2.12,19,dockerimg,blackscholes,3,serial
1513,jvbench.blackscholes.BlackscholesBenchmark.serial,2.12,19,dockerimg,blackscholes,4,serial
1514,jvbench.blackscholes.BlackscholesBenchmark.serial,2.12,19,dockerimg,blackscholes,5,serial
1515,jvbench.blackscholes.BlackscholesBenchmark.serial,2.12,19,dockerimg,blackscholes,6,serial
1516,jvbench.blackscholes.BlackscholesBenchmark.serial,2.12,19,dockerimg,blackscholes,7,serial
1517,jvbench.blackscholes.BlackscholesBenchmark.serial,2.12,19,dockerimg,blackscholes,8,serial
1518,jvbench.blackscholes.BlackscholesBenchmark.serial,2.12,19,dockerimg,blackscholes,9,serial
1519,jvbench.blackscholes.BlackscholesBenchmark.serial,2.12,19,dockerimg,blackscholes,10,serial
1520,jvbench.streamcluster.StreamclusterBenchmark.autoVec,6.697,19,dockerimg,streamcluster,1,autoVec
1521,jvbench.streamcluster.StreamclusterBenchmark.autoVec,6.777,19,dockerimg,streamcluster,2,autoVec
1522,jvbench.streamcluster.StreamclusterBenchmark.autoVec,6.607,19,dockerimg,streamcluster,3,autoVec
1523,jvbench.streamcluster.StreamclusterBenchmark.autoVec,6.528,19,dockerimg,streamcluster,4,autoVec
1524,jvbench.streamcluster.StreamclusterBenchmark.autoVec,6.66,19,dockerimg,streamcluster,5,autoVec
1525,jvbench.streamcluster.StreamclusterBenchmark.autoVec,6.513,19,dockerimg,streamcluster,6,autoVec
1526,jvbench.streamcluster.StreamclusterBenchmark.autoVec,6.74,19,dockerimg,streamcluster,7,autoVec
1527,jvbench.streamcluster.StreamclusterBenchmark.autoVec,6.632,19,dockerimg,streamcluster,8,autoVec
1528,jvbench.streamcluster.StreamclusterBenchmark.autoVec,6.637,19,dockerimg,streamcluster,9,autoVec
1529,jvbench.streamcluster.StreamclusterBenchmark.autoVec,6.759,19,dockerimg,streamcluster,10,autoVec
1530,jvbench.streamcluster.StreamclusterBenchmark.explicitVec,1.544,19,dockerimg,streamcluster,1,explicitVec
1531,jvbench.streamcluster.StreamclusterBenchmark.explicitVec,1.52,19,dockerimg,streamcluster,2,explicitVec
1532,jvbench.streamcluster.StreamclusterBenchmark.explicitVec,1.513,19,dockerimg,streamcluster,3,explicitVec
1533,jvbench.streamcluster.StreamclusterBenchmark.explicitVec,1.507,19,dockerimg,streamcluster,4,explicitVec
1534,jvbench.streamcluster.StreamclusterBenchmark.explicitVec,1.524,19,dockerimg,streamcluster,5,explicitVec
1535,jvbench.streamcluster.StreamclusterBenchmark.explicitVec,1.465,19,dockerimg,streamcluster,6,explicitVec
1536,jvbench.streamcluster.StreamclusterBenchmark.explicitVec,1.392,19,dockerimg,streamcluster,7,explicitVec
1537,jvbench.streamcluster.StreamclusterBenchmark.explicitVec,1.538,19,dockerimg,streamcluster,8,explicitVec
1538,jvbench.streamcluster.StreamclusterBenchmark.explicitVec,1.481,19,dockerimg,streamcluster,9,explicitVec
1539,jvbench.streamcluster.StreamclusterBenchmark.explicitVec,1.495,19,dockerimg,streamcluster,10,explicitVec
1540,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.57,19,dockerimg,streamcluster,1,fullVec
1541,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.52,19,dockerimg,streamcluster,2,fullVec
1542,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.518,19,dockerimg,streamcluster,3,fullVec
1543,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.399,19,dockerimg,streamcluster,4,fullVec
1544,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.524,19,dockerimg,streamcluster,5,fullVec
1545,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.461,19,dockerimg,streamcluster,6,fullVec
1546,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.474,19,dockerimg,streamcluster,7,fullVec
1547,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.535,19,dockerimg,streamcluster,8,fullVec
1548,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.476,19,dockerimg,streamcluster,9,fullVec
1549,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.492,19,dockerimg,streamcluster,10,fullVec
1550,jvbench.streamcluster.StreamclusterBenchmark.serial,6.746,19,dockerimg,streamcluster,1,serial
1551,jvbench.streamcluster.StreamclusterBenchmark.serial,6.74,19,dockerimg,streamcluster,2,serial
1552,jvbench.streamcluster.StreamclusterBenchmark.serial,6.751,19,dockerimg,streamcluster,3,serial
1553,jvbench.streamcluster.StreamclusterBenchmark.serial,6.606,19,dockerimg,streamcluster,4,serial
1554,jvbench.streamcluster.StreamclusterBenchmark.serial,6.742,19,dockerimg,streamcluster,5,serial
1555,jvbench.streamcluster.StreamclusterBenchmark.serial,6.6,19,dockerimg,streamcluster,6,serial
1556,jvbench.streamcluster.StreamclusterBenchmark.serial,6.607,19,dockerimg,streamcluster,7,serial
1557,jvbench.streamcluster.StreamclusterBenchmark.serial,6.777,19,dockerimg,streamcluster,8,serial
1558,jvbench.streamcluster.StreamclusterBenchmark.serial,6.617,19,dockerimg,streamcluster,9,serial
1559,jvbench.streamcluster.StreamclusterBenchmark.serial,6.654,19,dockerimg,streamcluster,10,serial
1560,jvbench.canneal.CannealBenchmark.autoVec,4.815,19,dockerimg,canneal,1,autoVec
1561,jvbench.canneal.CannealBenchmark.autoVec,4.815,19,dockerimg,canneal,2,autoVec
1562,jvbench.canneal.CannealBenchmark.autoVec,4.816,19,dockerimg,canneal,3,autoVec
1563,jvbench.canneal.CannealBenchmark.autoVec,4.794,19,dockerimg,canneal,4,autoVec
1564,jvbench.canneal.CannealBenchmark.autoVec,4.801,19,dockerimg,canneal,5,autoVec
1565,jvbench.canneal.CannealBenchmark.autoVec,4.794,19,dockerimg,canneal,6,autoVec
1566,jvbench.canneal.CannealBenchmark.autoVec,4.792,19,dockerimg,canneal,7,autoVec
1567,jvbench.canneal.CannealBenchmark.autoVec,4.795,19,dockerimg,canneal,8,autoVec
1568,jvbench.canneal.CannealBenchmark.autoVec,4.794,19,dockerimg,canneal,9,autoVec
1569,jvbench.canneal.CannealBenchmark.autoVec,4.794,19,dockerimg,canneal,10,autoVec
1570,jvbench.canneal.CannealBenchmark.explicitVec,3.021,19,dockerimg,canneal,1,explicitVec
1571,jvbench.canneal.CannealBenchmark.explicitVec,3.054,19,dockerimg,canneal,2,explicitVec
1572,jvbench.canneal.CannealBenchmark.explicitVec,3.019,19,dockerimg,canneal,3,explicitVec
1573,jvbench.canneal.CannealBenchmark.explicitVec,3.025,19,dockerimg,canneal,4,explicitVec
1574,jvbench.canneal.CannealBenchmark.explicitVec,3.02,19,dockerimg,canneal,5,explicitVec
1575,jvbench.canneal.CannealBenchmark.explicitVec,3.021,19,dockerimg,canneal,6,explicitVec
1576,jvbench.canneal.CannealBenchmark.explicitVec,3.026,19,dockerimg,canneal,7,explicitVec
1577,jvbench.canneal.CannealBenchmark.explicitVec,3.052,19,dockerimg,canneal,8,explicitVec
1578,jvbench.canneal.CannealBenchmark.explicitVec,3.024,19,dockerimg,canneal,9,explicitVec
1579,jvbench.canneal.CannealBenchmark.explicitVec,3.027,19,dockerimg,canneal,10,explicitVec
1580,jvbench.canneal.CannealBenchmark.fullVec,3.029,19,dockerimg,canneal,1,fullVec
1581,jvbench.canneal.CannealBenchmark.fullVec,3.03,19,dockerimg,canneal,2,fullVec
1582,jvbench.canneal.CannealBenchmark.fullVec,3.055,19,dockerimg,canneal,3,fullVec
1583,jvbench.canneal.CannealBenchmark.fullVec,3.031,19,dockerimg,canneal,4,fullVec
1584,jvbench.canneal.CannealBenchmark.fullVec,3.036,19,dockerimg,canneal,5,fullVec
1585,jvbench.canneal.CannealBenchmark.fullVec,3.034,19,dockerimg,canneal,6,fullVec
1586,jvbench.canneal.CannealBenchmark.fullVec,3.033,19,dockerimg,canneal,7,fullVec
1587,jvbench.canneal.CannealBenchmark.fullVec,3.055,19,dockerimg,canneal,8,fullVec
1588,jvbench.canneal.CannealBenchmark.fullVec,3.031,19,dockerimg,canneal,9,fullVec
1589,jvbench.canneal.CannealBenchmark.fullVec,3.037,19,dockerimg,canneal,10,fullVec
1590,jvbench.canneal.CannealBenchmark.serial,4.82,19,dockerimg,canneal,1,serial
1591,jvbench.canneal.CannealBenchmark.serial,4.819,19,dockerimg,canneal,2,serial
1592,jvbench.canneal.CannealBenchmark.serial,4.82,19,dockerimg,canneal,3,serial
1593,jvbench.canneal.CannealBenchmark.serial,4.818,19,dockerimg,canneal,4,serial
1594,jvbench.canneal.CannealBenchmark.serial,4.818,19,dockerimg,canneal,5,serial
